===== Machine 0 has PID 8204 and clockspeed 12 Hz =====
EVENT[T: 1457886318][LC: 2315] - RECIEVE: Proc 0. Queue size is 625
EVENT[T: 1457886318][LC: 2317] - RECIEVE: Proc 0. Queue size is 628
EVENT[T: 1457886318][LC: 2321] - RECIEVE: Proc 0. Queue size is 628
EVENT[T: 1457886318][LC: 2328] - RECIEVE: Proc 0. Queue size is 628
EVENT[T: 1457886318][LC: 2329] - RECIEVE: Proc 0. Queue size is 628
EVENT[T: 1457886318][LC: 2332] - RECIEVE: Proc 0. Queue size is 630
EVENT[T: 1457886318][LC: 2336] - RECIEVE: Proc 0. Queue size is 631
EVENT[T: 1457886318][LC: 2346] - RECIEVE: Proc 0. Queue size is 631
EVENT[T: 1457886318][LC: 2351] - RECIEVE: Proc 0. Queue size is 631
EVENT[T: 1457886319][LC: 2356] - RECIEVE: Proc 0. Queue size is 630
EVENT[T: 1457886319][LC: 2359] - RECIEVE: Proc 0. Queue size is 631
EVENT[T: 1457886319][LC: 2361] - RECIEVE: Proc 0. Queue size is 631
EVENT[T: 1457886319][LC: 2364] - RECIEVE: Proc 0. Queue size is 633
EVENT[T: 1457886319][LC: 2365] - RECIEVE: Proc 0. Queue size is 634
EVENT[T: 1457886319][LC: 2368] - RECIEVE: Proc 0. Queue size is 637
EVENT[T: 1457886319][LC: 2373] - RECIEVE: Proc 0. Queue size is 636
EVENT[T: 1457886319][LC: 2377] - RECIEVE: Proc 0. Queue size is 636
EVENT[T: 1457886319][LC: 2378] - RECIEVE: Proc 0. Queue size is 637
EVENT[T: 1457886319][LC: 2388] - RECIEVE: Proc 0. Queue size is 637
EVENT[T: 1457886319][LC: 2390] - RECIEVE: Proc 0. Queue size is 639
EVENT[T: 1457886319][LC: 2391] - RECIEVE: Proc 0. Queue size is 641
EVENT[T: 1457886320][LC: 2396] - RECIEVE: Proc 0. Queue size is 640
EVENT[T: 1457886320][LC: 2404] - RECIEVE: Proc 0. Queue size is 641
EVENT[T: 1457886320][LC: 2410] - RECIEVE: Proc 0. Queue size is 642
EVENT[T: 1457886320][LC: 2417] - RECIEVE: Proc 0. Queue size is 642
EVENT[T: 1457886320][LC: 2423] - RECIEVE: Proc 0. Queue size is 642
EVENT[T: 1457886320][LC: 2425] - RECIEVE: Proc 0. Queue size is 643
EVENT[T: 1457886320][LC: 2428] - RECIEVE: Proc 0. Queue size is 646
EVENT[T: 1457886320][LC: 2429] - RECIEVE: Proc 0. Queue size is 648
EVENT[T: 1457886320][LC: 2431] - RECIEVE: Proc 0. Queue size is 647
EVENT[T: 1457886320][LC: 2432] - RECIEVE: Proc 0. Queue size is 649
EVENT[T: 1457886320][LC: 2437] - RECIEVE: Proc 0. Queue size is 650
EVENT[T: 1457886320][LC: 2441] - RECIEVE: Proc 0. Queue size is 651
EVENT[T: 1457886321][LC: 2445] - RECIEVE: Proc 0. Queue size is 653
EVENT[T: 1457886321][LC: 2446] - RECIEVE: Proc 0. Queue size is 653
EVENT[T: 1457886321][LC: 2457] - RECIEVE: Proc 0. Queue size is 653
EVENT[T: 1457886321][LC: 2458] - RECIEVE: Proc 0. Queue size is 655
EVENT[T: 1457886321][LC: 2467] - RECIEVE: Proc 0. Queue size is 658
EVENT[T: 1457886321][LC: 2470] - RECIEVE: Proc 0. Queue size is 659
EVENT[T: 1457886321][LC: 2472] - RECIEVE: Proc 0. Queue size is 659
EVENT[T: 1457886321][LC: 2473] - RECIEVE: Proc 0. Queue size is 660
EVENT[T: 1457886321][LC: 2475] - RECIEVE: Proc 0. Queue size is 661
EVENT[T: 1457886321][LC: 2476] - RECIEVE: Proc 0. Queue size is 661
EVENT[T: 1457886321][LC: 2479] - RECIEVE: Proc 0. Queue size is 665
EVENT[T: 1457886321][LC: 2482] - RECIEVE: Proc 0. Queue size is 666
